,vader_sentiment_label,vader_score,clean_tweet
1204,1,0.7845,"This #quarantine creates opportunity show #invisible #talents Here #homemade #cuppicino #coffee #stayhome #showyourtalent #lka #kichentime🙌 @ Maruthamunai, Sri Lanka https://t.co/wVfzWyWN1r"
1205,1,0.6705,එහෙම නෙමෙද.....? 😄 #Quarantine https://t.co/v2f39Q9Qv3
1206,1,0.9412,"Quarantine MEF 🐘❤ • Although Sri Lanka quarantine, mahouts, staff volunteers (who quarantine us) still taking care elephants best can! • We hope everyone safe… https://t.co/kwrO1FlfRS"
1207,1,0.5719,Life Very Short Nanba Always Be Happy #stayhomestaysafe #stayathome #quarantinelife #quarantine #stayhealthy #staysafe #srilanka #balangoda #srilankan #thalapathy #vijay #Master @ Balangoda https://t.co/CfzMlYhXA8
1208,1,0.9776,"I great book, I great artist, I love art I love food, I perfect traveller. Quarantine Day #26 Hope guys fine ❤️ #qurantine… https://t.co/xCo3sFXekg"
1209,0,0.0,"#quarantine @ Divulapitiya, Sri Lanka https://t.co/2oaB89P4MU"
1210,0,0.0,#Quarantine #DayOff #rahildays https://t.co/hBrbopEDvs
1211,1,0.9396,“Time spent amongst trees never wasted time.” 🍃 #throwback #quarantine #posts #peradeniya #university #nature #traveldiaries #tree #beautiful #srilanka #paradise #islandlife #blessed #picoftheday #travel #QuarantineDiaries #donharithgamage #donsdotlk https://t.co/3osfxgoJls
1212,1,0.7003,"Going trend I made TikTok coffee 😂😂, 20th day quarantine #dalgonacoffee #greekfrappe #trending #quarantinelife #eveningcoffee @ Homagama, Sri Lanka https://t.co/jXHNgDlZfo"
1213,0,-0.466,"""This ain't dream.."" #wednesdaynight #carnage #marvelcomics #survivalmode #realityrap #lyrics #quarantine #cure #link ⛓in bio: 🌕🌒🌑📖 @ Lost World https://t.co/2KHdepOJ2g"
1214,1,0.6122,#quarantine day.... 31 I guess? I completely lost count andI honestly don’t even know days today! anyway I enjoyed much 2 days detox media (which finally turned 3) I decided… https://t.co/ZP6U3Z7yXc
1215,1,0.5411,"Since upload ""old photos"" days! #throwback #memorylane #relaxed #vacationmode #srilanka #paradiseisland #reading #quarantine #goodvibes @ Galle https://t.co/Wm88DKeXLT"
1216,0,0.0,Use quarantine period gardening #homeworkout #homegarden #homegardenchallenge #stayhome #staysafe #ChallengeAccepted @RajapaksaNamal https://t.co/6wrxWkdoBZ
1217,0,0.0,🌸 🌺 🌹 . . . . . . . . . #flowers #quarantine #shotoniphone #togetherathome #mobilephotography #galle #islandlife #flowersofinstagram #flowerphotography #nature #naturelovers #araliya #iphone #picoftheday @ Galle https://t.co/c7akgcwf3m
1218,1,0.2023,New Home made cut 2020 Quarantine 💉 Stay Home. Stay Safe ❌ @ Kandy https://t.co/784TWKXYjq
1219,1,0.6792,2nd cake day!! *sorry lazy-ass photos* #thankyou y_vachila niroshanjnd 💕💕#bakesbybella #sugarhigh #byebye20s #quarantine #quarantinelife #quarantinebirthday #2020 #hello30… https://t.co/aWOvHPRMnK
1220,0,0.0,Cake #1 here!! #redvelvet sweet.surrendersl #quarantine #quantinelife #quarantinebirthday #2020 #byebye20 #30 #sweetsurrender @ Rajagiriya https://t.co/dnRrsZSjsQ
1221,1,0.4588,වැස්සෙ රවුමක් යනව කියන්නෙ වෙනම ආතල් එකක් 😍 #Qurantine #rain #lka https://t.co/2TcNOgLQmb
1222,1,0.4588,"Quarantine time # Stay Home # New haircut 💇‍♂️ # New look 👀 # 👍😁 @ Belihul Oya, Sri Lanka https://t.co/CxNX9H5syS"
1223,1,0.6908,#lockdownsrilanka #quarantine #stayathomechallenge nifrazazhar - Thanks sharing link 2nd April 2020 @ Wattala https://t.co/XefKKus9Wc
1224,0,0.0,#Quarantine #stayhomestaysafe #together @ Battaramulla https://t.co/bDei8lf5qC
1225,0,0.0,"#quarantine #feelingfree taking photos #hotwheels toys @ Bandarawela Town, Sri Lanka https://t.co/S4RjReMDFq"
1226,0,0.0,"I’m running things home, spending much time kitchen 😜,I made nan black chicken curry lunch today #indianfood #qurantine #april1st #2020… https://t.co/HqaiGDb7cm"
1227,1,0.5983,When seeing things rated! 💯🤟🏻💪🏼 . . . . . . . . #fitnessmotivation #fitness #fit #abs #absworkout #homeworkout #covid #quarantine #quarantinelife #besafe #stayhome #stayhomestaysafe #srilankan #srilanka… https://t.co/cJ8IkGBl93
1228,0,-0.4767,"#qurantine #stayathome 😞 @ Alubomulla, Sri Lanka https://t.co/W2AV6ZQWTG"
1229,0,0.0,Insect world 🐜 #quarantinediaries #quarantine #macro #macrophotography #ant @ Kurunegala https://t.co/EI9Pt6bRjB
1230,0,-0.2732,hey @petermckinnon brother practicing piano past months. Ever since quarantine curfew demotivated bored entry #PMPHOTOASSIGNMENTS My instagram handle @darien.davis i’m 18 year old content creator based Srilanka 🏝 https://t.co/xACASEhrLt
1231,1,0.8779,"Increase night patrols Prevent Drugs Strong admonition support quarantine. Take legal action respond Distribute everything manner Strict enforcement law racists Like people,the politicians equal Save Country"
1232,1,0.3612,Q u r n n e . . . . . . . #soccer #football #futbol #futebol #fifa #calcio #sport #sports #quarantine #messi #championsleague #futsal #goal #fussball #like #f #ball #adidas #o #nike #ronaldo #seriea #cr… https://t.co/4KsqGiKaQR
1233,0,0.0,How I buy food quarantine curfew situation? I'm run rice curry ... #SriLanka #kaduwela #QuarantineLife #Curfew
1234,0,0.0,Quarantine breakfast bed... #TheGoodHusbandSeries #HomeChef #LoveHome #HomeCook #ScrambledEggWithCheese #FoodInColombo #DinnerInColombo #FoodInSriLanka #SriLanka2020 #LunchInColombo #Foodology #FoodToday… https://t.co/8ezSniIxfA
1235,0,-0.3612,When quarantine sucks got nothing else ❤️😏 #mavicmini #dji @ Peradeniya https://t.co/cKZXLGHzf0
1236,0,0.0,පොල් රොටී #breakfast #srilankanbreakfast #sunday #quarantine #makinghisfavbreaky ❤️❤️ @ Homagama https://t.co/FSPsL1xm23
1237,1,0.6808,"While Home #quarantine period Make Time Useful. indeed My companion big role nowadays I’m interested #homegarden #freshvegetables #stayhome #stayhealthy #srilanka🇱🇰 @ Maruthamunai,… https://t.co/TZsVuLrBin"
1238,0,0.0,"#QuarantineDay12 family scouting moments scouting 💜️⚜️ #campfire #scouting #quarantine #lk @ Matuguma, Sri Lanka https://t.co/a8Gdqf0ewL"
1239,1,0.784,May day feel good taking perfect selfie first try! 🤳🏻👱‍♀️❤️ P.s: Glam old days. . . #stayhome #staysafe #glamolddays #throwback #quarantine #selfie #perfectselfie #lockdown #india #srilanka… https://t.co/J7cnChJReq
1240,1,0.6597,#quarantine day 20: There’s always good reason smile. . . #srilanka🇱🇰 #beachlife🌴 @ Sri Lanka https://t.co/Rws3SEBwiB
1241,0,0.0,"Quarantine Cat #SriLanka #MountLavinia #cat #shadowofthecat #quarantine #stayhome #blackandwhite #Fujifilm #XT1 #FujifilmME #SOOC @ Mount Lavinia, Sri Lanka https://t.co/Sm3YpxGKBb"
1242,0,0.0,#foundThisOne #likeforlikes #followforfollowback #quarantine #pictureoftheday #harmonypreschool #oldone @ Kandy https://t.co/FxrWVQ3oJL
1243,0,-0.7351,Self quarantine 😬😬😬 https://t.co/SaBpryncd3
1244,1,0.8271,"Served chef Pathum, I can’t tolerate hospitality quarantine 😂😂 #tvtime #quarantinelife #staysafe #stayhome #staydrunk😂 ranasinghapathum @ Homagama https://t.co/FYEBiQ1Zqe"
1245,0,0.0,Quarantine work. @ The Hilton Colombo https://t.co/r7KdbzBHFB
1246,1,0.1513,Talking travel time quarantine self-isolation. Is appropriate people really want know?⁣ ⁣ Other travel bloggers I know asking questions I held back talk… 📸 https://t.co/8d3Sp2DGx5 via https://t.co/ZhIB7Ky5Pq https://t.co/Co6naEN0XV
1247,1,0.1513,Talking travel time quarantine self-isolation. Is appropriate people really want know?⁣ ⁣ Other travel bloggers I know asking questions I held back talk… https://t.co/S2fCTVZQDq
1248,1,0.3612,"Nikcy #quarantine #lover #boring #doglife @ Kalutara South, Sri Lanka https://t.co/C1dmaLZqNn"
1249,1,0.8658,All Day Everyday.. time Quarantine 🏡😬🌊🏄🏽‍♂️🌴☀️📸🤙 ** ** ** #happy #surfing #beach #ocean #waves #surfer #summer #wave #ripcurl #thesearch #lifestyle #beachlife #style #beachlife #paradise #aloha #surflife… https://t.co/hVVZ2pWKEw
1250,0,-0.1027,Quarantine day 10 #puppy attack #help #COVID19LK #COVIDー19 #SriLanka #lockdown #StayAtHomeSaveLives https://t.co/veG3Wbtwjv
1251,1,0.2411,"""You must things think cannot do."" #sundown #quarantine #djbobstopdashit #antidote #lastdaze #survivalskills #illustrations #streetclassics #sundayservice 🌔🌒🌑⏳ @ Lost World https://t.co/c168Pitbld"
1252,1,0.4574,"The appreciation claps 5 p.m beginning real quarantine period, end &gt; reminder 😉 . . 📸chandnishah89 miss you! . . #stayathome #stayhomestaysafe #donttravel #selfquarantine… https://t.co/1nOHO0I64X"
1253,0,-0.4019,#stayhome #staysafe #letsbeatthis #savetheworld #socialdistancing #washhands #sanitize #isolation #quarantine @ Battaramulla https://t.co/Ot5nv1hobd
1254,1,0.7003,@home self quarantine 😁🤗 #CODm කෝ කෝ සෙල්ලම් කරන්න එන්න 😜 https://t.co/KzWsyycA8B
1255,0,-0.5574,"“If believe strongly something, stand fight it.” #coronavirusoutbreak⚠️ #socialdistancing #quarantine 🇱🇰😞🙏 @ Colombo, Sri Lanka https://t.co/I7yW8mSkUS"
1256,1,0.3382,Splendid isolation!............................................................................ . . #remote #remotework #srilanka #srilankatravel #indianocean #quarantine #quarantineandchill #palmtree #satelight… https://t.co/5pr3bmh48t
1257,1,0.8176,Been scrolling pictures camera quarantine... Great memories Yala National Park - considered one top Safaris world 🐘 For let's protect most… https://t.co/YCAGo0uQVj
1258,1,0.34,Quarantine post = Old travel photos . . . #srilanka_travel #instatrip #buddha #gallefort #beautifuldestinations #backpack #passionpassport #travel #srilanka #adventures #prilaga #backpacking #travelphotography… https://t.co/3D8AIjES7v
1259,1,0.7717,"Safely landed Colombo &amp; checks, pretty shambolic process, expected mention self isolation quarantine 👍🌞😎"
1260,1,0.5267,Meet “Lola” sweet Pug flew Hong Kong 🇭🇰 Colombo Sri Lanka 🇱🇰in private Jet 🛩 airlines don’t carry breed. . We cleared Lola Customs Animal Quarantine service so… https://t.co/rIbzeNQAoo
1261,1,0.5574,“Theodore” handsome Labrador Retriever flew Dubai 🇦🇪 arrived Colombo 🇱🇰 today morning. ———— Here photos Theo Animal Quarantine Station Katunayake. We cleared Theo is… https://t.co/0yyzdCPZhD
1262,0,0.0,Heta quarantine field visit eke ynne hamoma 8.30 weddi cmps ekta enne ( postharvest landscape students )
1263,1,0.6369,How much cost bring cat home abroad via quarantine? There tiny strays breaking heart.
1264,1,0.9678,"What ever do, give best offer best value. A Tuk diver offers pleasant experience journey. Newspaper, hand sanitizer, fan fresh water bottles. Via : Facebook #SriLanka #Lk https://t.co/NFIwvGImro"
1265,0,-0.8513,"STREET FOOD SELLERS, වඩේ sellers - NO mask NO even hand sanitizer bottle visible, Fish sellers - Same, NO mask, NO sanitizer, continue shout මාලු..මාලු.. Vegetable sellers - Same NO both, කඩල, මුරුක්කු - Mask chin, Fake sanitizer So..How buy somethingWith"
1266,1,0.5423,plz bring jayanath sirs hand sanitizer assignment today
1267,1,0.7269,"Is hand sanitizer works? 😂 http://t.co/bXgmbJoNNx http://t.co/PvMKsok2Ys"""
1268,1,0.4939,"You travel lankan buses, need hand sanitizer..."
1269,0,0.0,Work home ! ! ! #workfromhome #designerlife #macbook #huion #huiontablet #huionh610prov2 #hp #trancend #desksetup #nokia #happylife #familyfirst #2021 #senhisersheadphones #senhiser #motiongraphics #animation #adobe https://t.co/NhOWPW3nCf
1270,1,0.8979,"Whilst working remotely popular ever, knowing find job well kind jobs available tricky part... Read review @CreditDonkey discover best work-from-home careers available you. https://t.co/rr9Xk3xdcP"
1271,1,0.34,Work home securely subscription PureVPN https://t.co/8cd5vkb5Q8 https://t.co/hfxeaYRyeW
1272,0,0.0,"Working home ""human work"" working office #WFH #Cricket https://t.co/tVJmRtHCsY"
1273,1,0.296,"In article, @CreditDonkey shares list top work-from-home jobs side hustles. Plus, discover best sites remote job listings avoid scams... 👇 https://t.co/rr9Xk3xdcP"
1274,0,0.0,Work home made realize sassy mom be... #dayum
1275,0,0.0,The I work home The attention span reduces... #whyCovidWhy????
1276,1,0.4587,Spending 4th week Work home #wfh 🙂👍! (@ kosnatota) https://t.co/O3fLNlytJw
1277,0,0.0,New #WorkFromHome buddy! Step towards #nature. 🍃 🌱 @ Kurunegala https://t.co/0VFV1cszHq
1278,0,0.0,"When ink, need keep taking physical notes preferences 🤦🙈 #workfromhome #wfh #curfewDiaries #nopencil @ Nugegoda https://t.co/IcwWpjZBBs"
1279,0,0.0,#workingfromhome #wfh #workfromhome #stayhomestaysafe #stayhome #lifeatsyscolabs #syscolabs #quarantinediaries #messyworkstation #workstation #curfew @SyscoLABSSL https://t.co/EV6hvHs4tn
1280,0,0.0,#mylifebelike #workfromhome #itscurfewbaby @ Kandy https://t.co/XjZfwW1fzE
1281,1,0.2023,The type Monday want(ed)😉 . . 🏡 Work-from-home . . 🧦 Pajamas day 🙈 . . ⏰ Snooze long want . . 🕴️Ignore boss calls (not literally 😂) . . 🍟Eat - 🍕Eat - 🍿Eat . . 😴Nap . . 💤More… https://t.co/XNA487GDjv
1282,1,0.3612,"Day 19 @ studio : This entire experience far different work I've previously done. Having worked music comfort home years end, stepping out… https://t.co/vNHeDPck7l"
1283,1,0.9606,Such amazing view desk Bolgoda river...it's wonder I get much work done!! 😂😂 Ferling blessed flexibility home &amp; good vibration space… https://t.co/B8O1gsZgeh
1284,1,0.836,When home work darling sis Surprise baking talents. 😍 🍕 💓… https://t.co/uTWdh1znXW
1285,1,0.765,"BTW #Fifth_Harmony, You Guys Came On My Top List...... 😉😉😋😋😂😂 #All_In_My_Head #Work_From_Home #Worth_It"
1286,0,-0.0772,There comes time work stress takes away sleep even work home night. Missing precious #sleep.
1287,0,0.0,Away home work continues...#2ndHandSmoke 5 days!!! #SriLanka… https://t.co/xvLt6yw6Ts
1288,0,0.0,Taking train home work different meaning many ways!!! #srilanka #train #blessed… https://t.co/30QpilFwMm
1289,1,0.5972,These waited I got back home work! :') &lt;3 P.S - Ten days go! #food… https://t.co/F8ooNbDsTc
1290,1,0.4588,@road_lk left home 40 minutes early work beat traffic luck I guess traffic baseline aluth palama towards borella.
1291,1,0.3839,"Me: Bro, I work home tomorrow? My Lead: Sup? Not well? Me: I'm OK.. Just I wanna try this! Lead:(After 15min) Fuck you! 😂😂 #SLvSA"
1292,0,0.0,Two options Wednesday: 1. Stay home. 2. Go work. That's right; watch match home watch match office. 😋
1293,0,-0.3786,It's impossible work home! Too many distractions!
1294,0,0.0,Back work moment I came home tiring classes 😪
1295,1,0.3612,Seems like i've gotta work home today
1296,0,-0.25,"Just returned home work feeling lazy... (@ Anfas JM's Residence Keselwatha, Western) https://t.co/ilB1T0hgTv"
1297,0,0.0,That #AiyoMoment try get work done home Internet busts. Blegh.
1298,1,0.4588,Home work 2 half hours early :)
1299,1,0.4003,"@unicornnaomi4 yeah, i'm still heading home work! And falling asleep van pretty sight. :/"
1300,1,0.4588,Only #SriLanka get pet #elephant way home work. :) #Kandy http://t.co/PUs86DSiOt
1301,0,-0.7418,Just got home...am I stress? Na ahh!! Just got tired work... So deserve goodnight sleep...
1302,0,0.0,Who knew would work home.
1303,0,-0.5719,I'll home alone tomorrow. Even Cader joining dad work. Ugh. Sigh.
1304,0,-0.4404,back home fukin work :( (@ Dehiwala w/ 2 others) https://t.co/cWcyaIDNaE
1305,0,0.0,On way home work Vihara Mahadevi Park #Colombo @ Viharamahadevi Park http://t.co/ffNhM3v2io
1306,1,0.3382,Malli bought Season 6 #Castle. Oh well goes daily dose work-from-home productivity!
1307,0,0.0,Heading home work Jred bus &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
1308,0,0.0,Just getting home work Jred
1309,0,-0.4404,Back work #Tired (@ My Sweetest Home) http://t.co/El5pHvQDtc
1310,0,0.0,Friday night I come home 11 PM work.
1311,1,0.6908,"@MahelaJay Great work MJ, long time since raised bat away home. Specially injury #Respect #SLvsPAK RT plz"
1312,0,-0.5994,Home early work lying eerie feeling... wierd feeling... I hear sounds ear...
1313,0,-0.1779,Meeting Alex food beer work. It's weird seeing people back home Sri Lanka. Bonkers.
1314,1,0.7906,Home work waiting enjoy lovely chicken rice aawww
1315,1,0.9043,@erangatennakoon Haha yeah. Anyway even I take annuals I still work home. So better way :)
1316,1,0.4404,Came home work completing first iPhone app Sri Lankan market. Time relax.
1317,0,-0.5519,Wish I could work home. Wella traffic really sucks! :(
1318,0,-0.1779,"Was tired energy drained today, walked work 12.30, picked kids school, went home. Lunch nap made alive"
1319,0,0.0,Just guys getting lift work back truck. Something would never done back home! http://t.co/4SlaymyssP
1320,1,0.824,@Anjalaf whoa seriously? ;-) I suppose work home. Have fun :-D
1321,1,0.7096,"Thanks CHOGM, I'm going work home :) (@ Fort Railway Station w/ 3 others) http://t.co/ORkYnvutZJ"
1322,0,-0.7089,@ReeMcIntyre hey babs. I'm really ill I'm gunna go home work soon I think ill speak x
1323,1,0.891,Came home work 12 30 going back work again. Hectic Days. Good Morning Tweeps :-) Have Great Day :-)
1324,0,0.0,Got bus I came work exactly 12 hours ago go back home. How time flies. .
1325,0,0.0,@seniinthebox work. Work. Weekend. Work. From home (WORK). Work.
1326,0,0.0,way home Ambalangoda #Work
1327,1,0.2732,All employers agreed let employees work home #InAParallelSriLanka
1328,1,0.3724,@timo54 nope 😭 costs 20 go home work
1329,1,0.9106,Went temple way home work. feel really good :-) best start possible 2013 :-)
1330,0,-0.5256,Damn gonna work extremely hard onve I get back home. Ammi feeding much -.-
1331,0,-0.1779,RT @badbanana: Stealing office supplies satisfying work home.
1332,0,-0.4019,Took train home. An office worker explaining work. Damn automated kick job #fb
1333,0,0.0,Picking dinner way home work (@ Pizza Hut - Kelaniya) http://t.co/BkBz5AEA
1334,0,-0.4019,Oh ya allah.. woke 4.0am 4.00am - 7.00 pm damn work busy clas. Now gng home.. wht life. .. eerr
1335,1,0.2263,@FadiaJiffry yeh can... Work home ;)
1336,0,0.0,Back home work... (@ Vanderwert Place) http://t.co/W3LzyLen
1337,0,0.0,Back home work.... (@ Vanderwert Place) http://t.co/gnbHnIBC
1338,1,0.743,The amount love I computer increased time I come home work. #Ra @ Jason's Place http://t.co/8wm6EMS6
